,Tanggal,Produk,Kategori,Jumlah,Harga_Satuan,Total_Penjualan
TRP0281,2026-05-28,Bus,Transportasi,2.0,Rp15.000,Rp30.000
TRP0282,2026-03-16,Ojek Online,Transportasi,4.0,Rp25.000,Rp100.000
TRP0283,2026-02-05,MRT,Transportasi,4.0,Rp14.000,Rp56.000
TRP0284,2026-02-06,Kereta,Transportasi,2.0,Rp45.000,Rp90.000
TRP0285,2026-01-20,Taksi Online,Transportasi,3.0,Rp55.000,Rp165.000
TRP0286,2026-03-18,Travel,Transportasi,4.0,Rp85.000,Rp340.000
TRP0287,2026-05-03,Travel,Transportasi,2.0,Rp85.000,Rp170.000
TRP0288,2026-01-31,Kapal Feri,Transportasi,4.0,Rp65.000,Rp260.000
TRP0289,2026-02-18,Taksi Online,Transportasi,1.0,Rp55.000,Rp55.000
TRP0290,2026-05-16,Taksi Online,Transportasi,2.0,Rp55.000,Rp110.000
TRP0291,2026-03-15,Ojek Online,Transportasi,1.0,Rp25.000,Rp25.000
TRP0292,2026-05-24,Angkot,Transportasi,4.0,Rp7.000,Rp28.000
TRP0293,2026-03-25,LRT,Transportasi,4.0,Rp12.000,Rp48.000
TRP0294,2026-03-21,Travel,Transportasi,4.0,Rp85.000,Rp340.000
TRP0295,2026-02-16,Kereta,Transportasi,4.0,Rp45.000,Rp180.000
TRP0296,2026-02-22,Bus,Transportasi,1.0,Rp15.000,Rp15.000
TRP0297,2026-01-26,Taksi Online,Transportasi,3.0,Rp55.000,Rp165.000
TRP0298,2026-03-10,Kapal Feri,Transportasi,2.0,Rp65.000,Rp130.000
TRP0299,2026-02-13,Pesawat,Transportasi,4.0,Rp750.000,Rp3.000.000
TRP0300,2026-03-15,Angkot,Transportasi,4.0,Rp7.000,Rp28.000
TRP0301,2026-05-19,Bus,Transportasi,3.0,Rp15.000,Rp45.000
TRP0302,2026-01-19,Pesawat,Transportasi,2.0,Rp750.000,Rp1.500.000
TRP0303,2026-05-11,Kapal Feri,Transportasi,4.0,Rp65.000,Rp260.000
TRP0304,2026-03-14,Angkot,Transportasi,3.0,Rp7.000,Rp21.000
TRP0305,2026-02-16,Pesawat,Transportasi,2.0,Rp750.000,Rp1.500.000
TRP0306,2026-04-28,LRT,Transportasi,2.0,Rp12.000,Rp24.000
TRP0307,2026-03-11,LRT,Transportasi,4.0,Rp12.000,Rp48.000
TRP0308,2026-03-14,Pesawat,Transportasi,1.0,Rp750.000,Rp750.000
TRP0309,2026-02-04,MRT,Transportasi,3.0,Rp14.000,Rp42.000
TRP0310,2026-05-21,MRT,Transportasi,1.0,Rp14.000,Rp14.000
TRP0311,2026-02-15,MRT,Transportasi,3.0,Rp14.000,Rp42.000
TRP0312,2026-03-27,Taksi Online,Transportasi,4.0,Rp55.000,Rp220.000
TRP0313,2026-05-24,Kapal Feri,Transportasi,2.0,Rp65.000,Rp130.000
TRP0314,2026-03-31,LRT,Transportasi,3.0,Rp12.000,Rp36.000
TRP0315,2026-01-15,Kapal Feri,Transportasi,1.0,Rp65.000,Rp65.000
TRP0316,2026-02-05,Pesawat,Transportasi,3.0,Rp750.000,Rp2.250.000
TRP0317,2026-03-12,Angkot,Transportasi,1.0,Rp7.000,Rp7.000
TRP0318,2026-05-07,MRT,Transportasi,2.0,Rp14.000,Rp28.000
TRP0319,2026-02-24,MRT,Transportasi,1.0,Rp14.000,Rp14.000
TRP0320,2026-04-21,Bus,Transportasi,4.0,Rp15.000,Rp60.000
TRP0321,2026-03-03,Bus,Transportasi,2.0,Rp15.000,Rp30.000
TRP0322,2026-01-12,Bus,Transportasi,2.0,Rp15.000,Rp30.000
TRP0323,2026-03-28,Bus,Transportasi,2.0,Rp15.000,Rp30.000
TRP0324,2026-03-30,Ojek Online,Transportasi,3.0,Rp25.000,Rp75.000
TRP0325,2026-04-20,Taksi Online,Transportasi,1.0,Rp55.000,Rp55.000
TRP0326,2026-01-17,Pesawat,Transportasi,1.0,Rp750.000,Rp750.000
TRP0327,2026-01-23,MRT,Transportasi,2.0,Rp14.000,Rp28.000
TRP0328,2026-04-15,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0329,2026-01-17,Ojek Online,Transportasi,1.0,Rp25.000,Rp25.000
TRP0330,2026-02-23,Pesawat,Transportasi,1.0,Rp750.000,Rp750.000
TRP0331,2026-01-14,LRT,Transportasi,4.0,Rp12.000,Rp48.000
TRP0332,2026-03-21,Kereta,Transportasi,2.0,Rp45.000,Rp90.000
TRP0333,2026-03-02,Kereta,Transportasi,4.0,Rp45.000,Rp180.000
TRP0334,2026-02-21,LRT,Transportasi,3.0,Rp12.000,Rp36.000
TRP0335,2026-04-01,Kereta,Transportasi,1.0,Rp45.000,Rp45.000
TRP0336,2026-04-30,Pesawat,Transportasi,3.0,Rp750.000,Rp2.250.000
TRP0337,2026-05-06,Kapal Feri,Transportasi,1.0,Rp65.000,Rp65.000
TRP0338,2026-02-17,LRT,Transportasi,4.0,Rp12.000,Rp48.000
TRP0339,2026-05-14,Angkot,Transportasi,3.0,Rp7.000,Rp21.000
TRP0340,2026-05-04,Taksi Online,Transportasi,4.0,Rp55.000,Rp220.000
TRP0341,2026-01-21,Angkot,Transportasi,3.0,Rp7.000,Rp21.000
TRP0342,2026-01-20,Taksi Online,Transportasi,3.0,Rp55.000,Rp165.000
TRP0343,2026-05-03,Ojek Online,Transportasi,4.0,Rp25.000,Rp100.000
TRP0344,2026-01-01,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0345,2026-04-12,Pesawat,Transportasi,2.0,Rp750.000,Rp1.500.000
TRP0346,2026-03-13,Ojek Online,Transportasi,1.0,Rp25.000,Rp25.000
TRP0347,2026-01-19,MRT,Transportasi,3.0,Rp14.000,Rp42.000
TRP0348,2026-04-08,Travel,Transportasi,3.0,Rp85.000,Rp255.000
TRP0349,2026-01-22,Angkot,Transportasi,3.0,Rp7.000,Rp21.000
TRP0350,2026-03-11,Kapal Feri,Transportasi,1.0,Rp65.000,Rp65.000
TRP0351,2026-02-27,Kapal Feri,Transportasi,4.0,Rp65.000,Rp260.000
TRP0352,2026-02-02,LRT,Transportasi,1.0,Rp12.000,Rp12.000
TRP0353,2026-01-31,Angkot,Transportasi,1.0,Rp7.000,Rp7.000
TRP0354,2026-02-19,Ojek Online,Transportasi,3.0,Rp25.000,Rp75.000
TRP0355,2026-04-02,Kapal Feri,Transportasi,3.0,Rp65.000,Rp195.000
TRP0356,2026-04-30,Angkot,Transportasi,1.0,Rp7.000,Rp7.000
TRP0357,2026-03-17,Bus,Transportasi,2.0,Rp15.000,Rp30.000
TRP0358,2026-02-10,MRT,Transportasi,3.0,Rp14.000,Rp42.000
TRP0359,2026-02-05,Ojek Online,Transportasi,3.0,Rp25.000,Rp75.000
TRP0360,2026-04-16,Travel,Transportasi,3.0,Rp85.000,Rp255.000
TRP0361,2026-04-04,Pesawat,Transportasi,2.0,Rp750.000,Rp1.500.000
TRP0362,2026-01-05,Ojek Online,Transportasi,4.0,Rp25.000,Rp100.000
TRP0363,2026-01-08,Kereta,Transportasi,2.0,Rp45.000,Rp90.000
TRP0364,2026-04-27,Ojek Online,Transportasi,1.0,Rp25.000,Rp25.000
TRP0365,2026-05-10,Bus,Transportasi,1.0,Rp15.000,Rp15.000
TRP0366,2026-01-29,LRT,Transportasi,2.0,Rp12.000,Rp24.000
TRP0367,2026-02-17,Bus,Transportasi,1.0,Rp15.000,Rp15.000
TRP0368,2026-03-03,Kereta,Transportasi,4.0,Rp45.000,Rp180.000
TRP0369,2026-03-28,Kapal Feri,Transportasi,1.0,Rp65.000,Rp65.000
TRP0370,2026-05-10,Angkot,Transportasi,4.0,Rp7.000,Rp28.000
TRP0371,2026-05-03,Kapal Feri,Transportasi,3.0,Rp65.000,Rp195.000
TRP0372,2026-03-22,MRT,Transportasi,2.0,Rp14.000,Rp28.000
TRP0373,2026-05-22,MRT,Transportasi,2.0,Rp14.000,Rp28.000
TRP0374,2026-01-06,Ojek Online,Transportasi,4.0,Rp25.000,Rp100.000
TRP0375,2026-04-27,Pesawat,Transportasi,2.0,Rp750.000,Rp1.500.000
TRP0376,2026-05-31,MRT,Transportasi,4.0,Rp14.000,Rp56.000
TRP0377,2026-04-06,Kapal Feri,Transportasi,3.0,Rp65.000,Rp195.000
TRP0378,2026-03-23,Pesawat,Transportasi,3.0,Rp750.000,Rp2.250.000
TRP0379,2026-05-25,Ojek Online,Transportasi,1.0,Rp25.000,Rp25.000
TRP0380,2026-01-25,Kapal Feri,Transportasi,4.0,Rp65.000,Rp260.000
TRP0381,2026-03-18,MRT,Transportasi,1.0,Rp14.000,Rp14.000
TRP0382,2026-02-10,Pesawat,Transportasi,3.0,Rp750.000,Rp2.250.000
TRP0383,2026-05-02,Angkot,Transportasi,1.0,Rp7.000,Rp7.000
TRP0384,2026-04-15,Bus,Transportasi,1.0,Rp15.000,Rp15.000
TRP0385,2026-05-16,Kapal Feri,Transportasi,3.0,Rp65.000,Rp195.000
TRP0386,2026-05-27,Taksi Online,Transportasi,3.0,Rp55.000,Rp165.000
TRP0387,2026-04-02,Bus,Transportasi,1.0,Rp15.000,Rp15.000
TRP0388,2026-03-25,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0389,2026-02-25,MRT,Transportasi,2.0,Rp14.000,Rp28.000
TRP0390,2026-03-16,Kapal Feri,Transportasi,4.0,Rp65.000,Rp260.000
TRP0391,2026-03-09,Ojek Online,Transportasi,1.0,Rp25.000,Rp25.000
TRP0392,2026-03-10,Angkot,Transportasi,3.0,Rp7.000,Rp21.000
TRP0393,2026-01-22,Ojek Online,Transportasi,4.0,Rp25.000,Rp100.000
TRP0394,2026-02-06,Bus,Transportasi,4.0,Rp15.000,Rp60.000
TRP0395,2026-01-25,Taksi Online,Transportasi,4.0,Rp55.000,Rp220.000
TRP0396,2026-01-19,Taksi Online,Transportasi,3.0,Rp55.000,Rp165.000
TRP0397,2026-01-19,Pesawat,Transportasi,2.0,Rp750.000,Rp1.500.000
TRP0398,2026-05-05,Kapal Feri,Transportasi,4.0,Rp65.000,Rp260.000
TRP0399,2026-04-04,LRT,Transportasi,4.0,Rp12.000,Rp48.000
TRP0400,2026-05-04,Angkot,Transportasi,2.0,Rp7.000,Rp14.000
TRP0401,2026-05-09,Travel,Transportasi,4.0,Rp85.000,Rp340.000
TRP0402,2026-04-28,Pesawat,Transportasi,3.0,Rp750.000,Rp2.250.000
TRP0403,2026-01-29,MRT,Transportasi,4.0,Rp14.000,Rp56.000
TRP0404,2026-03-08,Bus,Transportasi,1.0,Rp15.000,Rp15.000
TRP0405,2026-03-21,Taksi Online,Transportasi,2.0,Rp55.000,Rp110.000
TRP0406,2026-05-10,Bus,Transportasi,2.0,Rp15.000,Rp30.000
TRP0407,2026-04-28,MRT,Transportasi,1.0,Rp14.000,Rp14.000
TRP0408,2026-04-23,Ojek Online,Transportasi,1.0,Rp25.000,Rp25.000
TRP0409,2026-01-09,MRT,Transportasi,2.0,Rp14.000,Rp28.000
TRP0410,2026-01-30,Taksi Online,Transportasi,3.0,Rp55.000,Rp165.000
TRP0411,2026-05-08,Kereta,Transportasi,1.0,Rp45.000,Rp45.000
TRP0412,2026-03-27,LRT,Transportasi,4.0,Rp12.000,Rp48.000
TRP0413,2026-01-22,Angkot,Transportasi,1.0,Rp7.000,Rp7.000
TRP0414,2026-02-28,Angkot,Transportasi,1.0,Rp7.000,Rp7.000
TRP0415,2026-04-19,LRT,Transportasi,4.0,Rp12.000,Rp48.000
TRP0416,2026-03-15,MRT,Transportasi,4.0,Rp14.000,Rp56.000
TRP0417,2026-02-22,Travel,Transportasi,2.0,Rp85.000,Rp170.000
TRP0418,2026-04-09,MRT,Transportasi,3.0,Rp14.000,Rp42.000
TRP0419,2026-04-06,Kapal Feri,Transportasi,3.0,Rp65.000,Rp195.000
TRP0420,2026-05-11,Ojek Online,Transportasi,2.0,Rp25.000,Rp50.000
TRP0421,2026-01-12,Ojek Online,Transportasi,2.0,Rp25.000,Rp50.000
TRP0422,2026-03-29,Kapal Feri,Transportasi,2.0,Rp65.000,Rp130.000
TRP0423,2026-03-09,Travel,Transportasi,3.0,Rp85.000,Rp255.000
TRP0424,2026-03-28,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0425,2026-01-31,Kapal Feri,Transportasi,2.0,Rp65.000,Rp130.000
TRP0426,2026-05-29,Ojek Online,Transportasi,2.0,Rp25.000,Rp50.000
TRP0427,2026-01-20,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0428,2026-02-05,Angkot,Transportasi,1.0,Rp7.000,Rp7.000
TRP0429,2026-03-04,MRT,Transportasi,1.0,Rp14.000,Rp14.000
TRP0430,2026-03-12,MRT,Transportasi,2.0,Rp14.000,Rp28.000
TRP0431,2026-05-28,Angkot,Transportasi,2.0,Rp7.000,Rp14.000
TRP0432,2026-01-31,Kereta,Transportasi,4.0,Rp45.000,Rp180.000
TRP0433,2026-05-21,MRT,Transportasi,2.0,Rp14.000,Rp28.000
TRP0434,2026-02-28,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0435,2026-05-29,LRT,Transportasi,4.0,Rp12.000,Rp48.000
TRP0436,2026-02-09,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0437,2026-05-24,Pesawat,Transportasi,3.0,Rp750.000,Rp2.250.000
TRP0438,2026-04-17,Ojek Online,Transportasi,2.0,Rp25.000,Rp50.000
TRP0439,2026-01-03,MRT,Transportasi,1.0,Rp14.000,Rp14.000
TRP0440,2026-03-06,Kapal Feri,Transportasi,1.0,Rp65.000,Rp65.000
TRP0441,2026-01-23,Ojek Online,Transportasi,4.0,Rp25.000,Rp100.000
TRP0442,2026-03-10,Kapal Feri,Transportasi,2.0,Rp65.000,Rp130.000
TRP0443,2026-03-24,Pesawat,Transportasi,3.0,Rp750.000,Rp2.250.000
TRP0444,2026-04-06,Bus,Transportasi,4.0,Rp15.000,Rp60.000
TRP0445,2026-02-03,Kereta,Transportasi,4.0,Rp45.000,Rp180.000
TRP0446,2026-02-05,Taksi Online,Transportasi,4.0,Rp55.000,Rp220.000
TRP0447,2026-03-28,Bus,Transportasi,4.0,Rp15.000,Rp60.000
TRP0448,2026-01-03,Taksi Online,Transportasi,4.0,Rp55.000,Rp220.000
TRP0449,2026-03-13,Travel,Transportasi,3.0,Rp85.000,Rp255.000
TRP0450,2026-03-06,MRT,Transportasi,3.0,Rp14.000,Rp42.000
TRP0451,2026-03-08,Taksi Online,Transportasi,1.0,Rp55.000,Rp55.000
TRP0452,2026-02-22,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0453,2026-05-15,MRT,Transportasi,4.0,Rp14.000,Rp56.000
TRP0454,2026-05-24,Bus,Transportasi,2.0,Rp15.000,Rp30.000
TRP0455,2026-02-10,Bus,Transportasi,2.0,Rp15.000,Rp30.000
TRP0456,2026-02-03,Kapal Feri,Transportasi,3.0,Rp65.000,Rp195.000
TRP0457,2026-01-20,Pesawat,Transportasi,3.0,Rp750.000,Rp2.250.000
TRP0458,2026-02-25,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0459,2026-02-08,Angkot,Transportasi,2.0,Rp7.000,Rp14.000
TRP0460,2026-04-18,Travel,Transportasi,2.0,Rp85.000,Rp170.000
TRP0461,2026-05-04,MRT,Transportasi,4.0,Rp14.000,Rp56.000
TRP0462,2026-03-06,Pesawat,Transportasi,1.0,Rp750.000,Rp750.000
TRP0463,2026-03-01,Taksi Online,Transportasi,2.0,Rp55.000,Rp110.000
TRP0464,2026-02-08,LRT,Transportasi,3.0,Rp12.000,Rp36.000
TRP0465,2026-01-31,Kapal Feri,Transportasi,3.0,Rp65.000,Rp195.000
TRP0466,2026-02-24,Angkot,Transportasi,3.0,Rp7.000,Rp21.000
TRP0467,2026-01-31,Kapal Feri,Transportasi,3.0,Rp65.000,Rp195.000
TRP0468,2026-04-21,Pesawat,Transportasi,1.0,Rp750.000,Rp750.000
TRP0469,2026-02-03,Ojek Online,Transportasi,4.0,Rp25.000,Rp100.000
TRP0470,2026-04-29,Bus,Transportasi,4.0,Rp15.000,Rp60.000
TRP0471,2026-02-01,LRT,Transportasi,1.0,Rp12.000,Rp12.000
TRP0472,2026-03-03,Pesawat,Transportasi,2.0,Rp750.000,Rp1.500.000
TRP0473,2026-05-02,Ojek Online,Transportasi,4.0,Rp25.000,Rp100.000
TRP0474,2026-02-27,MRT,Transportasi,2.0,Rp14.000,Rp28.000
TRP0475,2026-03-18,Kapal Feri,Transportasi,2.0,Rp65.000,Rp130.000
TRP0476,2026-01-25,Taksi Online,Transportasi,2.0,Rp55.000,Rp110.000
TRP0477,2026-01-20,Bus,Transportasi,4.0,Rp15.000,Rp60.000
TRP0478,2026-01-25,LRT,Transportasi,2.0,Rp12.000,Rp24.000
TRP0479,2026-05-18,LRT,Transportasi,1.0,Rp12.000,Rp12.000
TRP0480,2026-01-20,MRT,Transportasi,3.0,Rp14.000,Rp42.000
TRP0481,2026-02-10,Ojek Online,Transportasi,4.0,Rp25.000,Rp100.000
TRP0482,2026-03-22,Taksi Online,Transportasi,2.0,Rp55.000,Rp110.000
TRP0483,2026-03-30,MRT,Transportasi,1.0,Rp14.000,Rp14.000
TRP0484,2026-05-09,Pesawat,Transportasi,2.0,Rp750.000,Rp1.500.000
TRP0485,2026-03-20,Ojek Online,Transportasi,4.0,Rp25.000,Rp100.000
TRP0486,2026-02-24,Angkot,Transportasi,3.0,Rp7.000,Rp21.000
TRP0487,2026-05-21,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0488,2026-05-26,Bus,Transportasi,1.0,Rp15.000,Rp15.000
TRP0489,2026-04-05,Kereta,Transportasi,2.0,Rp45.000,Rp90.000
TRP0490,2026-03-27,MRT,Transportasi,1.0,Rp14.000,Rp14.000
TRP0491,2026-05-01,Taksi Online,Transportasi,3.0,Rp55.000,Rp165.000
TRP0492,2026-04-28,Travel,Transportasi,4.0,Rp85.000,Rp340.000
TRP0493,2026-02-06,LRT,Transportasi,1.0,Rp12.000,Rp12.000
TRP0494,2026-04-01,Kereta,Transportasi,4.0,Rp45.000,Rp180.000
TRP0495,2026-02-01,Kapal Feri,Transportasi,3.0,Rp65.000,Rp195.000
TRP0496,2026-02-08,Travel,Transportasi,4.0,Rp85.000,Rp340.000
TRP0497,2026-03-20,LRT,Transportasi,4.0,Rp12.000,Rp48.000
TRP0498,2026-03-23,Travel,Transportasi,3.0,Rp85.000,Rp255.000
TRP0499,2026-05-13,Taksi Online,Transportasi,2.0,Rp55.000,Rp110.000
TRP0500,2026-01-16,MRT,Transportasi,2.0,Rp14.000,Rp28.000
TRP0501,2026-05-03,MRT,Transportasi,4.0,Rp14.000,Rp56.000
TRP0502,2026-04-13,Pesawat,Transportasi,3.0,Rp750.000,Rp2.250.000
TRP0503,2026-03-02,Ojek Online,Transportasi,2.0,Rp25.000,Rp50.000
TRP0504,2026-04-25,Pesawat,Transportasi,1.0,Rp750.000,Rp750.000
TRP0505,2026-03-19,Pesawat,Transportasi,4.0,Rp750.000,Rp3.000.000
TRP0506,2026-01-04,Taksi Online,Transportasi,3.0,Rp55.000,Rp165.000
TRP0507,2026-05-19,Kapal Feri,Transportasi,4.0,Rp65.000,Rp260.000
TRP0508,2026-05-12,Pesawat,Transportasi,1.0,Rp750.000,Rp750.000
TRP0509,2026-02-20,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0510,2026-03-13,Kereta,Transportasi,4.0,Rp45.000,Rp180.000
TRP0511,2026-04-19,MRT,Transportasi,1.0,Rp14.000,Rp14.000
TRP0512,2026-03-12,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0513,2026-03-21,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0514,2026-02-13,Kereta,Transportasi,1.0,Rp45.000,Rp45.000
TRP0515,2026-01-23,Angkot,Transportasi,4.0,Rp7.000,Rp28.000
TRP0516,2026-04-12,Kereta,Transportasi,1.0,Rp45.000,Rp45.000
TRP0517,2026-01-29,LRT,Transportasi,2.0,Rp12.000,Rp24.000
TRP0518,2026-02-12,Pesawat,Transportasi,2.0,Rp750.000,Rp1.500.000
TRP0519,2026-01-26,LRT,Transportasi,1.0,Rp12.000,Rp12.000
TRP0520,2026-03-08,Bus,Transportasi,1.0,Rp15.000,Rp15.000
TRP0521,2026-02-25,Taksi Online,Transportasi,3.0,Rp55.000,Rp165.000
TRP0522,2026-03-17,Bus,Transportasi,2.0,Rp15.000,Rp30.000
TRP0523,2026-02-23,Angkot,Transportasi,4.0,Rp7.000,Rp28.000
TRP0524,2026-05-18,Angkot,Transportasi,1.0,Rp7.000,Rp7.000
TRP0525,2026-03-27,Angkot,Transportasi,4.0,Rp7.000,Rp28.000
TRP0526,2026-01-31,Angkot,Transportasi,4.0,Rp7.000,Rp28.000
TRP0527,2026-04-08,Ojek Online,Transportasi,1.0,Rp25.000,Rp25.000
TRP0528,2026-05-07,Kereta,Transportasi,3.0,Rp45.000,Rp135.000
TRP0529,2026-04-28,Bus,Transportasi,4.0,Rp15.000,Rp60.000
TRP0530,2026-04-08,Bus,Transportasi,4.0,Rp15.000,Rp60.000
TRP0531,2026-04-19,Angkot,Transportasi,2.0,Rp7.000,Rp14.000
TRP0532,2026-03-02,MRT,Transportasi,3.0,Rp14.000,Rp42.000
TRP0533,2026-04-11,MRT,Transportasi,2.0,Rp14.000,Rp28.000
TRP0534,2026-01-05,LRT,Transportasi,2.0,Rp12.000,Rp24.000
TRP0535,2026-01-26,LRT,Transportasi,1.0,Rp12.000,Rp12.000
TRP0536,2026-05-17,LRT,Transportasi,1.0,Rp12.000,Rp12.000
TRP0537,2026-02-26,Bus,Transportasi,1.0,Rp15.000,Rp15.000
TRP0538,2026-03-01,Taksi Online,Transportasi,3.0,Rp55.000,Rp165.000
TRP0539,2026-03-27,Travel,Transportasi,2.0,Rp85.000,Rp170.000
TRP0540,2026-04-15,LRT,Transportasi,4.0,Rp12.000,Rp48.000
TRP0541,2026-02-10,LRT,Transportasi,2.0,Rp12.000,Rp24.000
TRP0542,2026-04-27,Kereta,Transportasi,3.0,Rp45.000,Rp135.000
TRP0543,2026-05-30,Bus,Transportasi,1.0,Rp15.000,Rp15.000
TRP0544,2026-02-26,Kereta,Transportasi,3.0,Rp45.000,Rp135.000
TRP0545,2026-03-05,Travel,Transportasi,3.0,Rp85.000,Rp255.000
TRP0546,2026-03-04,LRT,Transportasi,1.0,Rp12.000,Rp12.000
TRP0547,2026-03-05,Ojek Online,Transportasi,1.0,Rp25.000,Rp25.000
TRP0548,2026-04-15,Kapal Feri,Transportasi,4.0,Rp65.000,Rp260.000
TRP0549,2026-02-19,Kapal Feri,Transportasi,4.0,Rp65.000,Rp260.000
TRP0550,2026-01-16,MRT,Transportasi,4.0,Rp14.000,Rp56.000
TRP0551,2026-04-30,MRT,Transportasi,2.0,Rp14.000,Rp28.000
TRP0552,2026-01-04,Travel,Transportasi,3.0,Rp85.000,Rp255.000
TRP0553,2026-03-14,Travel,Transportasi,4.0,Rp85.000,Rp340.000
TRP0554,2026-03-01,Pesawat,Transportasi,1.0,Rp750.000,Rp750.000
TRP0555,2026-02-14,MRT,Transportasi,4.0,Rp14.000,Rp56.000
TRP0556,2026-05-20,Bus,Transportasi,3.0,Rp15.000,Rp45.000
TRP0557,2026-04-03,Ojek Online,Transportasi,1.0,Rp25.000,Rp25.000
TRP0558,2026-03-19,Travel,Transportasi,3.0,Rp85.000,Rp255.000
TRP0559,2026-02-15,Angkot,Transportasi,2.0,Rp7.000,Rp14.000
TRP0560,2026-04-03,Angkot,Transportasi,3.0,Rp7.000,Rp21.000
TRP0561,2026-01-11,LRT,Transportasi,4.0,Rp12.000,Rp48.000
TRP0562,2026-02-24,Taksi Online,Transportasi,2.0,Rp55.000,Rp110.000
TRP0563,2026-02-07,Taksi Online,Transportasi,1.0,Rp55.000,Rp55.000
TRP0564,2026-02-15,LRT,Transportasi,1.0,Rp12.000,Rp12.000
TRP0565,2026-04-25,Kereta,Transportasi,4.0,Rp45.000,Rp180.000
TRP0566,2026-04-25,Bus,Transportasi,4.0,Rp15.000,Rp60.000
TRP0567,2026-03-07,Angkot,Transportasi,2.0,Rp7.000,Rp14.000
TRP0568,2026-01-19,Ojek Online,Transportasi,4.0,Rp25.000,Rp100.000
TRP0569,2026-04-25,MRT,Transportasi,2.0,Rp14.000,Rp28.000
TRP0570,2026-03-12,MRT,Transportasi,2.0,Rp14.000,Rp28.000
TRP0571,2026-01-19,Travel,Transportasi,3.0,Rp85.000,Rp255.000
TRP0572,2026-03-27,Kereta,Transportasi,2.0,Rp45.000,Rp90.000
TRP0573,2026-03-14,LRT,Transportasi,2.0,Rp12.000,Rp24.000
TRP0574,2026-01-29,Ojek Online,Transportasi,2.0,Rp25.000,Rp50.000
TRP0575,2026-01-31,LRT,Transportasi,2.0,Rp12.000,Rp24.000
TRP0576,2026-01-30,Bus,Transportasi,4.0,Rp15.000,Rp60.000
TRP0577,2026-02-14,MRT,Transportasi,1.0,Rp14.000,Rp14.000
TRP0578,2026-01-26,LRT,Transportasi,1.0,Rp12.000,Rp12.000
TRP0579,2026-04-28,Angkot,Transportasi,3.0,Rp7.000,Rp21.000
TRP0580,2026-05-01,MRT,Transportasi,1.0,Rp14.000,Rp14.000
TRP0581,2026-05-22,Kereta,Transportasi,3.0,Rp45.000,Rp135.000
TRP0582,2026-05-31,Pesawat,Transportasi,2.0,Rp750.000,Rp1.500.000
TRP0583,2026-05-27,Kapal Feri,Transportasi,3.0,Rp65.000,Rp195.000
TRP0584,2026-05-25,Kapal Feri,Transportasi,3.0,Rp65.000,Rp195.000
TRP0585,2026-01-01,Pesawat,Transportasi,4.0,Rp750.000,Rp3.000.000
TRP0586,2026-05-31,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0587,2026-05-06,MRT,Transportasi,1.0,Rp14.000,Rp14.000
TRP0588,2026-01-20,Taksi Online,Transportasi,4.0,Rp55.000,Rp220.000
TRP0589,2026-03-28,MRT,Transportasi,3.0,Rp14.000,Rp42.000
TRP0590,2026-03-13,Taksi Online,Transportasi,3.0,Rp55.000,Rp165.000
TRP0591,2026-05-31,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0592,2026-05-11,MRT,Transportasi,4.0,Rp14.000,Rp56.000
TRP0593,2026-04-09,Kapal Feri,Transportasi,3.0,Rp65.000,Rp195.000
TRP0594,2026-02-15,Angkot,Transportasi,4.0,Rp7.000,Rp28.000
TRP0595,2026-01-13,MRT,Transportasi,4.0,Rp14.000,Rp56.000
TRP0596,2026-04-20,Bus,Transportasi,1.0,Rp15.000,Rp15.000
TRP0597,2026-01-19,Taksi Online,Transportasi,1.0,Rp55.000,Rp55.000
TRP0598,2026-02-23,LRT,Transportasi,1.0,Rp12.000,Rp12.000
TRP0599,2026-02-22,MRT,Transportasi,1.0,Rp14.000,Rp14.000
TRP0600,2026-05-25,Angkot,Transportasi,2.0,Rp7.000,Rp14.000
TRP0601,2026-05-16,LRT,Transportasi,1.0,Rp12.000,Rp12.000
TRP0602,2026-05-25,Kapal Feri,Transportasi,1.0,Rp65.000,Rp65.000
TRP0603,2026-04-23,Taksi Online,Transportasi,2.0,Rp55.000,Rp110.000
TRP0604,2026-01-19,MRT,Transportasi,1.0,Rp14.000,Rp14.000
TRP0605,2026-01-01,Ojek Online,Transportasi,3.0,Rp25.000,Rp75.000
TRP0606,2026-03-07,Bus,Transportasi,2.0,Rp15.000,Rp30.000
TRP0607,2026-03-29,Kereta,Transportasi,1.0,Rp45.000,Rp45.000
TRP0608,2026-05-07,Pesawat,Transportasi,3.0,Rp750.000,Rp2.250.000
